"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"113080987-112785987",0,NA,NA,NA,NA,NA
"113080987-112790987",0,NA,NA,NA,NA,NA
"113080987-112795987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113080987-112800987",0,NA,NA,NA,NA,NA
"113080987-112805987",0,NA,NA,NA,NA,NA
"113080987-112810987",0,NA,NA,NA,NA,NA
"113080987-112815987",0,NA,NA,NA,NA,NA
"113080987-112820987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113080987-112825987",0,NA,NA,NA,NA,NA
"113080987-112830987",0,NA,NA,NA,NA,NA
"113080987-112835987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113080987-112840987",0,NA,NA,NA,NA,NA
"113080987-112845987",0,NA,NA,NA,NA,NA
"113080987-112850987",0,NA,NA,NA,NA,NA
"113080987-112855987",0,NA,NA,NA,NA,NA
"113080987-112860987",0,NA,NA,NA,NA,NA
"113080987-112865987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113080987-112870987",1,0,2.20047837175745,0,1,NA
"113080987-112875987",0,NA,NA,NA,NA,NA
"113080987-112880987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113080987-112885987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113080987-112890987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113080987-112895987",0,NA,NA,NA,NA,NA
"113080987-112900987",0,NA,NA,NA,NA,NA
"113080987-112905987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113080987-112910987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113080987-112915987",0,NA,NA,NA,NA,NA
"113080987-112920987",1,0,2.37315904673056,0,1,NA
"113080987-112925987",0,NA,NA,NA,NA,NA
"113080987-112930987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113080987-112935987",0,NA,NA,NA,NA,NA
"113080987-112940987",1,0,2.20047837175745,0,1,NA
"113080987-112945987",1,0,2.37315904673056,0,1,NA
"113080987-112950987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113080987-112955987",1.5,0.584962500721156,2.59560782631777,0.225366287923013,0.821694335406535,NA
"113080987-112960987",1,0,2.37315904673056,0,1,NA
"113080987-112965987",0,NA,NA,NA,NA,NA
"113080987-112970987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113080987-112975987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113080987-112980987",1.5,0.584962500721156,2.36083059881389,0.247778261182758,0.804305975597783,NA
"113080987-112985987",0,NA,NA,NA,NA,NA
"113080987-112990987",0,NA,NA,NA,NA,NA
"113080987-112995987",1,0,2.37315904673056,0,1,NA
"113080987-113000987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113080987-113005987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113080987-113010987",1,0,2.37315904673056,0,1,NA
"113080987-113015987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113080987-113020987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113080987-113025987",1,0,2.37315904673056,0,1,NA
"113080987-113030987",1,0,2.37315904673056,0,1,NA
"113080987-113035987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113080987-113040987",1.5,0.584962500721156,2.36083059881389,0.247778261182758,0.804305975597783,NA
"113080987-113045987",1.5,0.584962500721156,2.36083059881389,0.247778261182758,0.804305975597783,NA
"113080987-113050987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113080987-113060987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113080987-113120987",2,1,2.78967616960906,0.358464545417161,0.719995696030497,NA
"113080987-113135987",1.5,0.584962500721156,2.59560782631777,0.225366287923013,0.821694335406535,NA
"113080987-113140987",0,NA,NA,NA,NA,NA
"113080987-113145987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113080987-113150987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113080987-113155987",1.5,0.584962500721156,2.59560782631777,0.225366287923013,0.821694335406535,NA
"113080987-113160987",1.5,0.584962500721156,2.59560782631777,0.225366287923013,0.821694335406535,NA
"113080987-113165987",0,NA,NA,NA,NA,NA
"113080987-113170987",0,NA,NA,NA,NA,NA
"113080987-113175987",1.5,0.584962500721156,2.59560782631777,0.225366287923013,0.821694335406535,NA
"113080987-113180987",1.5,0.584962500721156,2.36083059881389,0.247778261182758,0.804305975597783,NA
"113080987-113185987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113080987-113190987",1,0,2.37315904673056,0,1,NA
"113080987-113195987",1.5,0.584962500721156,2.59560782631777,0.225366287923013,0.821694335406535,NA
"113085987-112735987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113085987-112740987",0,NA,NA,NA,NA,NA
"113085987-112745987",0,NA,NA,NA,NA,NA
"113085987-112750987",0,NA,NA,NA,NA,NA
"113085987-112755987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113085987-112760987",0,NA,NA,NA,NA,NA
"113085987-112765987",0,NA,NA,NA,NA,NA
"113085987-112770987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113085987-112775987",0,NA,NA,NA,NA,NA
"113085987-112780987",0,NA,NA,NA,NA,NA
"113085987-112785987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113085987-112790987",0,NA,NA,NA,NA,NA
"113085987-112795987",0,NA,NA,NA,NA,NA
"113085987-112800987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113085987-112805987",0,NA,NA,NA,NA,NA
"113085987-112810987",0,NA,NA,NA,NA,NA
"113085987-112815987",0,NA,NA,NA,NA,NA
"113085987-112820987",0,NA,NA,NA,NA,NA
"113085987-112825987",0,NA,NA,NA,NA,NA
"113085987-112830987",0,NA,NA,NA,NA,NA
"113085987-112835987",0,NA,NA,NA,NA,NA
"113085987-112840987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113085987-112845987",0,NA,NA,NA,NA,NA
"113085987-112850987",0,NA,NA,NA,NA,NA
"113085987-112855987",0,NA,NA,NA,NA,NA
"113085987-112860987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113085987-112865987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113085987-112870987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113085987-112875987",0,NA,NA,NA,NA,NA
"113085987-112880987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113085987-112885987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113085987-112895987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113085987-112900987",0,NA,NA,NA,NA,NA
"113085987-112905987",0,NA,NA,NA,NA,NA
"113085987-112910987",1,0,2.37315904673056,0,1,NA
"113085987-112915987",1,0,2.20047837175745,0,1,NA
"113085987-112920987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113085987-112925987",0,NA,NA,NA,NA,NA
"113085987-112930987",0,NA,NA,NA,NA,NA
"113085987-112935987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113085987-112940987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113085987-112945987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113085987-112950987",0,NA,NA,NA,NA,NA
"113085987-112955987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113085987-112960987",1,0,2.20047837175745,0,1,NA
"113085987-112965987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113085987-112975987",1,0,2.20047837175745,0,1,NA
"113085987-112980987",0,NA,NA,NA,NA,NA
"113085987-112990987",0,NA,NA,NA,NA,NA
"113085987-112995987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113085987-113000987",0,NA,NA,NA,NA,NA
"113085987-113005987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113085987-113010987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113085987-113015987",1,0,2.20047837175745,0,1,NA
"113085987-113020987",0,NA,NA,NA,NA,NA
"113085987-113025987",0,NA,NA,NA,NA,NA
"113085987-113030987",0,NA,NA,NA,NA,NA
"113085987-113040987",1,0,2.20047837175745,0,1,NA
"113085987-113045987",2,1,2.78967616960906,0.358464545417161,0.719995696030497,NA
"113085987-113050987",2,1,2.78967616960906,0.358464545417161,0.719995696030497,NA
"113085987-113055987",2,1,2.78967616960906,0.358464545417161,0.719995696030497,NA
"113085987-113060987",1,0,2.37315904673056,0,1,NA
"113085987-113065987",2,1,2.51782469524219,0.397168238872885,0.691243401815098,NA
"113085987-113115987",1.5,0.584962500721156,2.36083059881389,0.247778261182758,0.804305975597783,NA
"113085987-113120987",2,1,2.51782469524219,0.397168238872885,0.691243401815098,NA
"113085987-113125987",2,1,2.51782469524219,0.397168238872885,0.691243401815098,NA
"113085987-113130987",1,0,2.20047837175745,0,1,NA
"113085987-113135987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113085987-113140987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113085987-113150987",0,NA,NA,NA,NA,NA
"113085987-113155987",0,NA,NA,NA,NA,NA
"113085987-113160987",0,NA,NA,NA,NA,NA
"113085987-113165987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113085987-113170987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113085987-113175987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113085987-113180987",0,NA,NA,NA,NA,NA
"113085987-113185987",1.5,0.584962500721156,2.59560782631777,0.225366287923013,0.821694335406535,NA
"113085987-113190987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113085987-113195987",0,NA,NA,NA,NA,NA
"113090987-112735987",0,NA,NA,NA,NA,NA
"113090987-112740987",1,0,2.37315904673056,0,1,NA
"113090987-112745987",0,NA,NA,NA,NA,NA
"113090987-112750987",0,NA,NA,NA,NA,NA
"113090987-112755987",0,NA,NA,NA,NA,NA
"113090987-112760987",0,NA,NA,NA,NA,NA
"113090987-112765987",0,NA,NA,NA,NA,NA
"113090987-112775987",0,NA,NA,NA,NA,NA
"113090987-112780987",0,NA,NA,NA,NA,NA
"113090987-112785987",0,NA,NA,NA,NA,NA
"113090987-112790987",0,NA,NA,NA,NA,NA
"113090987-112795987",0,NA,NA,NA,NA,NA
"113090987-112800987",0,NA,NA,NA,NA,NA
"113090987-112805987",0,NA,NA,NA,NA,NA
"113090987-112810987",0,NA,NA,NA,NA,NA
"113090987-112815987",0,NA,NA,NA,NA,NA
"113090987-112820987",0,NA,NA,NA,NA,NA
"113090987-112825987",0,NA,NA,NA,NA,NA
"113090987-112835987",0,NA,NA,NA,NA,NA
"113090987-112840987",0,NA,NA,NA,NA,NA
"113090987-112845987",0,NA,NA,NA,NA,NA
"113090987-112850987",0,NA,NA,NA,NA,NA
"113090987-112855987",0,NA,NA,NA,NA,NA
"113090987-112860987",0,NA,NA,NA,NA,NA
"113090987-112865987",1,0,2.37315904673056,0,1,NA
"113090987-112870987",0,NA,NA,NA,NA,NA
"113090987-112875987",0,NA,NA,NA,NA,NA
"113090987-112880987",1.5,0.584962500721156,2.59560782631777,0.225366287923013,0.821694335406535,NA
"113090987-112885987",0,NA,NA,NA,NA,NA
"113090987-112890987",0,NA,NA,NA,NA,NA
"113090987-112895987",0,NA,NA,NA,NA,NA
"113090987-112900987",0,NA,NA,NA,NA,NA
"113090987-112905987",0,NA,NA,NA,NA,NA
"113090987-112910987",0,NA,NA,NA,NA,NA
"113090987-112915987",0,NA,NA,NA,NA,NA
"113090987-112920987",0,NA,NA,NA,NA,NA
"113090987-112925987",0,NA,NA,NA,NA,NA
"113090987-112930987",0,NA,NA,NA,NA,NA
"113090987-112935987",0,NA,NA,NA,NA,NA
"113090987-112940987",1,0,2.37315904673056,0,1,NA
"113090987-112945987",1,0,2.37315904673056,0,1,NA
"113090987-112950987",0,NA,NA,NA,NA,NA
"113090987-112955987",0,NA,NA,NA,NA,NA
"113090987-112960987",1,0,2.37315904673056,0,1,NA
"113090987-112965987",0,NA,NA,NA,NA,NA
"113090987-112970987",1,0,2.37315904673056,0,1,NA
"113090987-112975987",0,NA,NA,NA,NA,NA
"113090987-112980987",1,0,2.37315904673056,0,1,NA
"113090987-112985987",1,0,2.37315904673056,0,1,NA
"113090987-112990987",0,NA,NA,NA,NA,NA
"113090987-112995987",1,0,2.37315904673056,0,1,NA
"113090987-113000987",0,NA,NA,NA,NA,NA
"113090987-113005987",0,NA,NA,NA,NA,NA
"113090987-113010987",0,NA,NA,NA,NA,NA
"113090987-113015987",2,1,2.78967616960906,0.358464545417161,0.719995696030497,NA
"113090987-113020987",0,NA,NA,NA,NA,NA
"113090987-113025987",0,NA,NA,NA,NA,NA
"113090987-113030987",0,NA,NA,NA,NA,NA
"113090987-113035987",2,1,2.78967616960906,0.358464545417161,0.719995696030497,NA
"113090987-113040987",1,0,2.37315904673056,0,1,NA
"113090987-113045987",1,0,2.37315904673056,0,1,NA
"113090987-113050987",1,0,2.37315904673056,0,1,NA
"113090987-113055987",2,1,2.78967616960906,0.358464545417161,0.719995696030497,NA
"113090987-113060987",0,NA,NA,NA,NA,NA
"113090987-113065987",1,0,2.37315904673056,0,1,NA
"113090987-113120987",1,0,2.37315904673056,0,1,NA
"113090987-113125987",1,0,2.37315904673056,0,1,NA
"113090987-113130987",1,0,2.37315904673056,0,1,NA
"113090987-113140987",0,NA,NA,NA,NA,NA
"113090987-113145987",0,NA,NA,NA,NA,NA
"113090987-113150987",0,NA,NA,NA,NA,NA
"113090987-113155987",0,NA,NA,NA,NA,NA
"113090987-113160987",1,0,2.37315904673056,0,1,NA
"113090987-113165987",0,NA,NA,NA,NA,NA
"113090987-113170987",1.5,0.584962500721156,2.59560782631777,0.225366287923013,0.821694335406535,NA
"113090987-113180987",0,NA,NA,NA,NA,NA
"113090987-113185987",0,NA,NA,NA,NA,NA
"113090987-113190987",0,NA,NA,NA,NA,NA
"113090987-113195987",0,NA,NA,NA,NA,NA
"113095987-112735987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113095987-112740987",0,NA,NA,NA,NA,NA
"113095987-112745987",0,NA,NA,NA,NA,NA
"113095987-112750987",1.5,0.584962500721156,2.59560782631777,0.225366287923013,0.821694335406535,NA
"113095987-112755987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113095987-112760987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113095987-112765987",0,NA,NA,NA,NA,NA
"113095987-112770987",1.5,0.584962500721156,2.59560782631777,0.225366287923013,0.821694335406535,NA
"113095987-112775987",0,NA,NA,NA,NA,NA
"113095987-112780987",0,NA,NA,NA,NA,NA
"113095987-112785987",1,0,2.37315904673056,0,1,NA
"113095987-112790987",1.5,0.584962500721156,2.59560782631777,0.225366287923013,0.821694335406535,NA
"113095987-112795987",0,NA,NA,NA,NA,NA
"113095987-112800987",0,NA,NA,NA,NA,NA
"113095987-112805987",0,NA,NA,NA,NA,NA
"113095987-112810987",0,NA,NA,NA,NA,NA
"113095987-112815987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113095987-112820987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113095987-112825987",1,0,2.37315904673056,0,1,NA
"113095987-112830987",1,0,2.37315904673056,0,1,NA
"113095987-112835987",0,NA,NA,NA,NA,NA
"113095987-112840987",0,NA,NA,NA,NA,NA
"113095987-112845987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113095987-112850987",0,NA,NA,NA,NA,NA
"113095987-112855987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113095987-112860987",0,NA,NA,NA,NA,NA
"113095987-112865987",0,NA,NA,NA,NA,NA
"113095987-112870987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113095987-112875987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113095987-112880987",1.5,0.584962500721156,2.59560782631777,0.225366287923013,0.821694335406535,NA
"113095987-112885987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113095987-112890987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113095987-112895987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113095987-112900987",1,0,2.37315904673056,0,1,NA
"113095987-112905987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113095987-112910987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113095987-112915987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113095987-112920987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113095987-112925987",1,0,2.37315904673056,0,1,NA
"113095987-112930987",0,NA,NA,NA,NA,NA
"113095987-112935987",0,NA,NA,NA,NA,NA
"113095987-112940987",0,NA,NA,NA,NA,NA
"113095987-112945987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113095987-112950987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113095987-112955987",0,NA,NA,NA,NA,NA
"113095987-112960987",0,NA,NA,NA,NA,NA
"113095987-112965987",0,NA,NA,NA,NA,NA
"113095987-112970987",0,NA,NA,NA,NA,NA
"113095987-112975987",1.5,0.584962500721156,2.59560782631777,0.225366287923013,0.821694335406535,NA
"113095987-112980987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113095987-112985987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113095987-112990987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113095987-112995987",0,NA,NA,NA,NA,NA
"113095987-113000987",0,NA,NA,NA,NA,NA
"113095987-113005987",1,0,2.20047837175745,0,1,NA
"113095987-113010987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113095987-113015987",0,NA,NA,NA,NA,NA
"113095987-113020987",0,NA,NA,NA,NA,NA
"113095987-113025987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113095987-113030987",1.5,0.584962500721156,2.36083059881389,0.247778261182758,0.804305975597783,NA
"113095987-113035987",1,0,2.20047837175745,0,1,NA
"113095987-113040987",2,1,2.78967616960906,0.358464545417161,0.719995696030497,NA
"113095987-113045987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113095987-113050987",0,NA,NA,NA,NA,NA
"113095987-113055987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113095987-113060987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113095987-113065987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113095987-113070987",2,1,2.78967616960906,0.358464545417161,0.719995696030497,NA
"113095987-113075987",1.5,0.584962500721156,2.59560782631777,0.225366287923013,0.821694335406535,NA
"113095987-113120987",1.5,0.584962500721156,2.59560782631777,0.225366287923013,0.821694335406535,NA
"113095987-113135987",0,NA,NA,NA,NA,NA
"113095987-113140987",1,0,2.20047837175745,0,1,NA
"113095987-113145987",1,0,2.37315904673056,0,1,NA
"113095987-113150987",2,1,2.51782469524219,0.397168238872885,0.691243401815098,NA
"113095987-113155987",1,0,2.37315904673056,0,1,NA
"113095987-113160987",1,0,2.37315904673056,0,1,NA
"113095987-113165987",2,1,2.49915197620668,0.400135729847788,0.689056548993229,NA
"113095987-113170987",0,NA,NA,NA,NA,NA
"113095987-113175987",1,0,2.37315904673056,0,1,NA
"113095987-113180987",0,NA,NA,NA,NA,NA
"113095987-113185987",0,NA,NA,NA,NA,NA
"113095987-113190987",0,NA,NA,NA,NA,NA
"113095987-113195987",0,NA,NA,NA,NA,NA
"113100987-112735987",0,NA,NA,NA,NA,NA
"113100987-112740987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113100987-112745987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113100987-112750987",0,NA,NA,NA,NA,NA
"113100987-112755987",0,NA,NA,NA,NA,NA
"113100987-112760987",0,NA,NA,NA,NA,NA
"113100987-112765987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113100987-112770987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113100987-112775987",0,NA,NA,NA,NA,NA
"113100987-112780987",1.5,0.584962500721156,2.36083059881389,0.247778261182758,0.804305975597783,NA
"113100987-112785987",0,NA,NA,NA,NA,NA
"113100987-112790987",0,NA,NA,NA,NA,NA
"113100987-112795987",0,NA,NA,NA,NA,NA
"113100987-112800987",0,NA,NA,NA,NA,NA
"113100987-112805987",1,0,2.37315904673056,0,1,NA
"113100987-112810987",0,NA,NA,NA,NA,NA
"113100987-112815987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113100987-112820987",0,NA,NA,NA,NA,NA
"113100987-112825987",0,NA,NA,NA,NA,NA
"113100987-112830987",0,NA,NA,NA,NA,NA
"113100987-112835987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113100987-112840987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113100987-112845987",0,NA,NA,NA,NA,NA
"113100987-112850987",0,NA,NA,NA,NA,NA
"113100987-112855987",0,NA,NA,NA,NA,NA
"113100987-112860987",0,NA,NA,NA,NA,NA
"113100987-112865987",0,NA,NA,NA,NA,NA
"113100987-112870987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113100987-112875987",1.5,0.584962500721156,2.36083059881389,0.247778261182758,0.804305975597783,NA
"113100987-112880987",0,NA,NA,NA,NA,NA
"113100987-112885987",1,0,2.20047837175745,0,1,NA
"113100987-112890987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113100987-112895987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113100987-112900987",0,NA,NA,NA,NA,NA
"113100987-112905987",0,NA,NA,NA,NA,NA
"113100987-112910987",0,NA,NA,NA,NA,NA
"113100987-112915987",0,NA,NA,NA,NA,NA
"113100987-112920987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113100987-112925987",2,1,2.51782469524219,0.397168238872885,0.691243401815098,NA
"113100987-112930987",1.5,0.584962500721156,2.36083059881389,0.247778261182758,0.804305975597783,NA
"113100987-112935987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113100987-112940987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113100987-112945987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113100987-112950987",0,NA,NA,NA,NA,NA
"113100987-112955987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113100987-112960987",0,NA,NA,NA,NA,NA
"113100987-112965987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113100987-112970987",1.5,0.584962500721156,2.36083059881389,0.247778261182758,0.804305975597783,NA
"113100987-112975987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113100987-112980987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113100987-112985987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113100987-112995987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113100987-113000987",0,NA,NA,NA,NA,NA
"113100987-113005987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113100987-113010987",0,NA,NA,NA,NA,NA
"113100987-113015987",1,0,2.20047837175745,0,1,NA
"113100987-113020987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113100987-113025987",0,NA,NA,NA,NA,NA
"113100987-113030987",2,1,2.51782469524219,0.397168238872885,0.691243401815098,NA
"113100987-113035987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113100987-113040987",1.5,0.584962500721156,2.36083059881389,0.247778261182758,0.804305975597783,NA
"113100987-113045987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113100987-113050987",1.5,0.584962500721156,2.59560782631777,0.225366287923013,0.821694335406535,NA
"113100987-113055987",1.5,0.584962500721156,2.59560782631777,0.225366287923013,0.821694335406535,NA
"113100987-113060987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113100987-113065987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113100987-113075987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113100987-113125987",1.5,0.584962500721156,2.36083059881389,0.247778261182758,0.804305975597783,NA
"113100987-113135987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113100987-113140987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113100987-113145987",1.5,0.584962500721156,2.59560782631777,0.225366287923013,0.821694335406535,NA
"113100987-113150987",1,0,2.37315904673056,0,1,NA
"113100987-113155987",1,0,2.37315904673056,0,1,NA
"113100987-113160987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113100987-113170987",1.5,0.584962500721156,2.36083059881389,0.247778261182758,0.804305975597783,NA
"113100987-113175987",1.5,0.584962500721156,2.36083059881389,0.247778261182758,0.804305975597783,NA
"113100987-113180987",0,NA,NA,NA,NA,NA
"113100987-113185987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113100987-113190987",1.5,0.584962500721156,2.59560782631777,0.225366287923013,0.821694335406535,NA
"113100987-113195987",0,NA,NA,NA,NA,NA
"113105987-112735987",0,NA,NA,NA,NA,NA
"113105987-112740987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113105987-112745987",0,NA,NA,NA,NA,NA
"113105987-112750987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113105987-112755987",0,NA,NA,NA,NA,NA
"113105987-112760987",0,NA,NA,NA,NA,NA
"113105987-112765987",0,NA,NA,NA,NA,NA
"113105987-112770987",0,NA,NA,NA,NA,NA
"113105987-112775987",1,0,2.37315904673056,0,1,NA
"113105987-112780987",0,NA,NA,NA,NA,NA
"113105987-112785987",0,NA,NA,NA,NA,NA
"113105987-112790987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113105987-112795987",0,NA,NA,NA,NA,NA
"113105987-112800987",0,NA,NA,NA,NA,NA
"113105987-112805987",0,NA,NA,NA,NA,NA
"113105987-112810987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113105987-112815987",0,NA,NA,NA,NA,NA
"113105987-112820987",0,NA,NA,NA,NA,NA
"113105987-112825987",0,NA,NA,NA,NA,NA
"113105987-112830987",0,NA,NA,NA,NA,NA
"113105987-112835987",0,NA,NA,NA,NA,NA
"113105987-112840987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"113105987-112845987",0,NA,NA,NA,NA,NA
"113105987-112850987",0,NA,NA,NA,NA,NA
"113105987-112855987",0,NA,NA,NA,NA,NA
"113105987-112860987",0,NA,NA,NA,NA,NA
"113105987-112865987",0,NA,NA,NA,NA,NA
